page;title;author;publisher;price;score;reviews;language;pages;edition;code;category
81;Collectanea Sancti Martini IX. - A Pannonhalmi Főapátság Gyűjteményeinek Értesítője 9.;Dénesi Tamás (szerk.);Pannonhalmi Főapátság, 2021;41.29;5;14;magyar;220;ragasztott;9786155576089;Könyv > Vallás > Kereszténység
81;A bűbájpalota lerombolása - Bűbájpalota 2. rész;Fedina Lídia;Marysol könyvkiadó, 2022;35.47;0;0;magyar;258;füles, kartonált;9786156367099;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 6-10 éveseknek > Kortárs mesék
81;Poptechnikák - Komplexitás a népszerű kultúrában;H. Nagy Péter (szerk.);PRAE.HU.KFT, 2022;34.84;5;14;magyar;269;füles, kartonált;9786156199355;Könyv > Társadalomtudomány > Egyéb
81;Magyar Tragédia - 1944-1947 - a Terror Háza Múzeumban;null;XX. Század Intézet, 2011;63.41;5;14;magyar;285;keménytábla, védőborító;9786155118005;Könyv > Történelem > Magyar történelem > II. világháború
81;Megtévesztő szerelem;K. M. Holmes;Álomgyár Kiadó, 2022;52.93;5;14;magyar;283;puhatáblás, ragasztókötött;9789635704156;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
81;Középkori magyar veretek - A Déri Múzeum numizmatikai gyűjteményéből;Novák Ádám;Magyarország a középkori Európában, 2020;21.18;0;0;magyar;32;papír / puha kötés;9786155560330;Könyv > Történelem > Régészet
81;Tanári noteszutó - A szellem gyógyvilága...;Sz. Tóth Gyula;Hungarovox Kiadó, 2022;21.18;5;14;magyar;112;pur ragasztókötés;9789635341139;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Levelezés, napló
81;"""Adj netet!"" - Nyelvi, képi kifejezésmód és kreativitás a gyermek és diákfolklórban";Tamás Ildikó;Balassi Kiadó, 2022;38.12;0;0;magyar;191;füles, kartonált;9789634560999;Könyv > Társadalomtudomány > Pedagógia
81;ZenÉLJ MOST, a boldog életért! - A kreativitás fejlesztésének hatékony módszertana és döbbentes eredményei a zene segítségével;Zoli Vekony;Infinite Media Kft., 2022;52.83;0;0;magyar;136;cérnafűzött, keménytáblás;9786150106304;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
81;A szív mindig hazatalál - Írások Simon István költészetéről;Németh István Péter;Magyar Nyugat Könyvkiadó, 2022;31.76;5;14;magyar;297;kemény kötés;9786155145551;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Verselemzések, tanulmányok
81;Hová bújt az unikornis? - Egy izgalmas történet - több mint 60 db matricával! - 4 éves kortól;Kisné Hamar Mária;Pannon-Literatúra Kft., 2022;9.52;5;14;magyar;16;irkafűzött;9789634596356;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
81;Az Ezüst tó - Kurt Weill és elfeledett operája;Borbély T. András;Gondolat Kiadói Kör, 2022;47.65;5;14;magyar;296;kemény kötés;9789635561704;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Tanulmányok, műelemzések
81;Rex és Bella játékai - Foglalkoztató gyerekeknek - több mint 60 db matricával - 5-6 éveseknek;Mészáros Alexandra (Szerk.);Pannon-Literatúra Kft., 2022;9.52;5;14;magyar;16;irkafűzött;9789634596318;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
81;A szomszéd nő;Láng Zsolt;Koinónia Kiadó, 2003;20.65;5;14;magyar;198;cérnafűzött, keménytáblás;9789738022737;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
81;Fénnyel írt egyházművészet - Református tartalmak a vizuális kultúra tantárgy tanítása során;Molnárné Ötvös Tünde;Kálvin Kiadó, 2022;37.06;0;0;magyar;218;puhatáblás, ragasztókötött;9789635585069;Könyv > Művészet > Művészettörténet > Magyar műv. történet
81;A csend nélküli ország;Ujlaky István;Napkút Kiadó, 2022;26.36;5;14;magyar;114;ragasztókötött;9786156409478;Könyv > Hobbi, szabadidő > Utazás > Útikönyvek > Egyéb
81;Emlékmű a jövőnek;Horváth Benji;Jelenkor Kiadó, 2022;21.17;5;14;magyar;96;karton;9789635181940;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
81;Az eredeti demokráciától a maffia-állam felé? - Politikai elemzések Romániáról 1990-től 2005-ig;Bányai Péter;KOINÓNIA, 2005;27.53;0;0;magyar;586;puhatáblás, ragasztókötött;9789737605160;Könyv > Társadalomtudomány > Társadalompolitika
81;Gyötrődések 2. - Egy jó feleség;Meredith Wild;Könyvmolyképző Kiadó Kft., 2022;30.70;0;0;magyar;219;karton;9789635613533;Könyv > Erotika > Irodalom
81;Megátalkodott - Hazug csajok társasága 5.;Sara Shepard;Könyvmolyképző Kiadó Kft., 2022;37.05;0;0;magyar;283;karton;9789633993484;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 14 éves kor felett > Kortárs
81;A moldvai magyarság kutatása a 21. században - Tanulmányok Domokos Pál Péter tiszteletére;Iancu Laura (szerk.);MTA Bölcsészettudományi Kutatóközpont, 2021;34.94;0;0;magyar;284;karton;9786156014351;Könyv > Társadalomtudomány > Néprajz
81;Túléltem, mások belehaltak - Stefka István emlékei a médiaháborúról;Stefka István;Kairosz Kiadó, 2022;38.12;5;14;magyar;244;kemény kötés;9789635141357;Könyv > Irodalom > Riportkönyv, tényirodalom
81;A színek mestere - Bartha László festőművész és illusztrátor levelezéséből;Dudás Barbara (Összeáll.);MTA Bölcsészettudományi Kutatóközpont, 2022;41.29;0;0;magyar;288;cérnafűzött, keménytáblás;9789634162926;Könyv > Művészet > Művészettörténet > Magyar műv. történet
81;Emlékezz a halálra 1. rész;Katona Máté;Publio Kiadó, 2022;31.66;0;0;magyar;161;karton;9789634433156;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
81;Jogi diagnózisok II. - A COVID-19-világjárvány hatásai a jogrendszerre;Gárdos-Orosz Fruzsina (Szerk.);L'Harmattan Kiadó, 2022;52.83;5;14;magyar;491;karton;9789634148753;Könyv > Társadalomtudomány > Jog
81;Judith, avagy a baltás gyilkos felesége;Géczi János;PESTI KALLIGRAM KFT., 2022;52.93;5;14;magyar;408;keménytábla, védőborító;9789634682936;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
81;A testvér;Igino Giordani;Új Város Alapítvány, 2022;30.71;5;14;magyar;154;kartonált ragasztókötés visszahajló füllel;9786158184328;Könyv > Vallás > Kereszténység
81;Szerelem a vírus árnyékában;Florans Matias;Gyémántfelhő Kiadó, 2022;44.47;0;0;magyar;255;ragasztókötött;9786155833748;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
81;Magyarország - Frontország - Iratok a magyar-délszláv diplomáciai kapcsolatok történetéhez (1990-1994) 1. és 2. kötet;Dévavári Zoltán;Magyar Napló Kiadó, 2022;73.05;0;0;magyar;1684;cérnafűzött, keménytáblás;9789635410750;Könyv > Történelem > Magyar történelem > Általános
81;A Tripolisztól a Fehér Házig - Cinkotai János 184 története;null;Magyar Napló Kiadó, 2022;31.76;5;14;magyar;536;keménytábla, védőborító;9786155195990;Könyv > Irodalom > Riportkönyv, tényirodalom
81;Jeltelen felhők között - Fejezetek a 20-21. század költészetének alakulástörténetéből;Kulcsár-Szabó Zoltán;Ráció Kiadó, 2022;37.06;0;0;magyar;337;puhatáblás, ragasztókötött;9786155675621;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Verselemzések, tanulmányok
81;A hóhércsomó - és egyéb nyugat-indiai históriák;Henry S. Whitehead;ATTRAKTOR Könyvkiadó Kft., 2022;29.64;0;0;magyar;174;ragasztókötött;9786156173539;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
82;A disszonancia filozófusa - A dilemmatikus Lukács;Hévizi Ottó;PESTI KALLIGRAM KFT., 2023;42.24;0;0;magyar;200;puhatáblás, ragasztókötött;9789634683773;Könyv > Társadalomtudomány > Filozófia > Egyéb
82;Szent Teréz válaszol - Hogyan imádkozzunk? 6.;Sr. Johanna-Andrea Ocd;JEL-Sarutlan Kármelita Nõvérek, 2023;26.47;5;14;magyar;192;papír / puha kötés;9789635350605;Könyv > Vallás > Kereszténység
82;Vadnyugat / Célkereszt - csomag;Pintér Tamás;Pintér Tamás, 2021;56.01;5;14;magyar;486;papír / puha kötés;5999570430193;Könyv > Hobbi, szabadidő > Utazás > Albumok > További albumok
82;Parnasszus 2023/1;null;PARNASSZUS KIADÓ, 2023;6.68;5;14;magyar;130;karton;3381002515998;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Összefoglaló
82;A háló szabadsága;Bayer Judit;Új Mandátum Könyvkiadó, 2005;30.60;0;0;magyar;213;puhatáblás, ragasztókötött;9799639609074;Könyv > Szakkönyv > Informatika > Egyéb
82;Magyarország a Szabad Európa Rádió hullámhosszán 1951-1956;Simándi Irén;Gondolat-Infonia, 2005;28.38;5;14;magyar;350;puhatáblás, ragasztókötött;9789639610118;Könyv > Történelem > Magyar történelem > A Rákosi- és Kádár-korszak
82;a delfinek nem alszanak;Oláh Péter;Fiatal Írók Szövetsége, 2023;37.06;5;14;magyar;108;füles, kartonált;9786155729874;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > 20. század
82;Stay Brutal! - 21 metáldal - 21 írás a metálról;Cserna-Szabó András (szerk.);Helikon Kiadó, 2023;47.63;0;0;magyar;295;kemény kötés;9789634799368;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Életrajz
82;A képlet;Adam Brown;BBS-Info Kft., 2023;52.83;5;14;magyar;392;puhatáblás, ragasztókötött;9786156364081;Könyv > Irodalom > Szórakoztató irodalom > Kalandregény
82;Színfalak árnyékában - Színháztörténeti és tánctörténeti források a 20. századból;Bolvári-Takács Gábor;Gondolat Kiadói Kör, 2023;42.35;5;14;magyar;211;puhatáblás, ragasztókötött;9789635564149;Könyv > Művészet > Film és színház
82;Társadalom a világjárvány hálójában;null;Gondolat Kiadói Kör, 2023;37.06;0;0;magyar;227;puhatáblás, ragasztókötött;9789635564194;Könyv > Társadalomtudomány > Filozófia > Egyéb
82;...a jövendőnek urai vagyunk. - Tanulmányok Csorba László tiszteletére;Kárpáti Attila István (szerk.);Martin Opitz Kiadó, 2022;62.46;5;14;magyar;352;cérnafűzött, keménytáblás;9786156388346;Könyv > Történelem > Magyar történelem > Egyéb
82;Emlékek lepkeszárnyon 3;Juhász Előd;Kairosz Kiadó, 2023;47.65;5;14;magyar;192;kemény kötés;9789635141654;Könyv > Irodalom > Riportkönyv, tényirodalom
82;A jog realitása - Az etruszk vallástól a posztmodern jogelméletig - Az etruszk vallástól a posztmodern jogelméletekig;Szmodis Jenő;Kairosz Kiadó, 2005;27.53;0;0;magyar;308;karton;9789637510489;Könyv > Társadalomtudomány > Jog
82;Egy New York-i pillanat;Kate Spencer;Central Könyvek, 2023;50.72;0;0;magyar;401;puhatáblás, ragasztókötött;9789636141417;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
82;Tutkeráj király és a galád császár;Andy Riley;Lampion Könyvek, 2023;30.60;0;0;magyar;224;puhatáblás, ragasztókötött;9789636141844;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 7-10 éveseknek > Kortárs
82;Olaf Scholz - A hatalomhoz vezető út;Lars Haider;MCC Press Kft., 2023;52.41;0;0;magyar;272;füles, kartonált;9786156351821;Könyv > Társadalomtudomány > Társadalompolitika
82;Mancs Őrjárat - A legnagyobb bevetés - Óriás foglalkoztatókönyv - Több mint 50 matricával;null;Móra Könyvkiadó, 2023;31.75;5;14;magyar;24;papír / puha kötés;9789636030223;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
82;Tű fokában;Cseke J. Szabolcs;Hungarovox Kiadó, 2023;26.47;0;0;magyar;128;kemény kötés;9789635341528;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
82;Ahol a magány véget ér;Kellei György;Hungarovox Kiadó, 2023;29.64;0;0;magyar;225;puhatáblás, ragasztókötött;9789635341535;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
82;Ennek a fele se tréfa;Domán Kornél Cornelius;Magánkiadás, 2022;52.83;5;14;magyar;124;karton;9786150158785;Könyv > Művészet > Film és színház
82;Szent Adalberttől a Budapest-Varsó vasútig - Közös visegrádi emlékezethelyek;null;Kairosz Kiadó, 2022;26.47;0;0;magyar;114;puhatáblás, ragasztókötött;9789638970985;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
82;A második Prométheusz - Tanulmányok a 18. századi magyar irodalomról;Szilágyi Márton;Universitas Kiadó, 2022;31.13;0;0;magyar;324;kemény kötés;9789639671874;Könyv > Irodalom > Irodalomtörténet > Esszé
82;Cala d'Or-i éjszakák;null;Abstract Man's Studio, 2023;42.24;0;0;magyar;206;puhatáblás, ragasztókötött;9786158211345;Könyv > Irodalom > Szórakoztató irodalom > Kalandregény
82;Szapáry Gyula gróf, a sokoldalú politikus;null;Line Design Kft., 2023;88.93;5;14;magyar;223;keménytábla, védőborító;9789634800361;Könyv > Történelem > Magyar történelem > Egyéb
82;Hogyan szeressünk bele egy férfiba, aki bokorban lakik - A szerelem néha bűzlik. Vagy csak egy zuhanyra van szüksége?;Emmy Abrahamson;Cartaphilus Kiadó, 2023;52.93;5;14;magyar;319;puhatáblás, ragasztókötött;9789632668796;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
82;Black Sun - Fekete Nap - Föld és Ég között 1.;Rebecca Roanhorse;Könyvmolyképző Kiadó Kft., 2023;50.81;5;14;magyar;374;puhatáblás, ragasztókötött;9789633991473;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
82;Hévíz XXX. évfolyam - 2023/1;null;Cser Kiadó, 2023;15.78;0;0;magyar;83;karton;9771216818253;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Összefoglaló
82;Forró nyár: 11+1 pasi Budapesten;Angyal Gábor;Publio Kiadó, 2023;37.06;0;0;magyar;256;puhatáblás, ragasztókötött;9789634433484;Könyv > Erotika > Irodalom
82;A tárgyak talentuma;Bagi Iván;Magyar Napló Kiadó, 2023;41.29;0;0;magyar;151;cérnafűzött, keménytáblás;9789635411047;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > 20. század
82;Halál az irodalomban - A halál irodalmi és nyelvelméleti reprezentációi;null;Fiatal Írók Szövetsége, 2022;31.76;5;14;magyar;387;puhatáblás, ragasztókötött;9786155729867;Könyv > Irodalom > Irodalomtörténet > Összefoglaló
82;Irodalom és sport - Testgyakorlatok, testtechnikák, testképek a sport irodalmi színrevitelében;null;Fiatal Írók Szövetsége, 2022;31.76;0;0;magyar;341;puhatáblás, ragasztókötött;9786155729850;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
82;Levelek I. - 1820-as évek - 1848. február 28.;Eötvös József;MTA Bölcsészettudományi Kutatóközpont, 2023;48.60;5;14;magyar;506;cérnafűzött, keménytáblás;9789634163695;Könyv > Történelem > Magyar történelem > 1848-49
82;A kereszt romániai vértanúi - Az áldozatok vére az égre kiált!;Tófalvi Zoltán;Magyar PEN Club, 2019;42.35;0;0;magyar;400;kemény kötés;9786158079792;Könyv > Történelem > Magyar történelem > Egyéb
82;A Kárpátok legfiatalabb tűzhányója, a Csomád - Vulkánosság, őskörnyezet, ember és táj;Dr. Karátson Dávid (szerk.);Tortoma Kiadó, 2023;67.66;0;0;magyar;288;kemény kötés;9786069716472;Könyv > Történelem > Régészet
82;Tovatűnő mélység - Te mit tennél, ha a halálod után kapnál még egy utolsó napot?;Astrid Scholte;ALEXANDRA KÖNYVESHÁZ KFT., 2023;58.22;5;14;magyar;496;puhatáblás, ragasztókötött;9789635824748;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
82;A képlátó;Maklári Tamás;Studium Bt., 2022;62.46;5;14;magyar;315;cérnafűzött, keménytáblás;9786156274021;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
82;Forbes - 2023 április - A 15 legforróbb magyar startup;null;Mediarey Hungary Services KFT., 2023;15.78;0;0;magyar;146;karton;2050000089640;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
82;A sziget sellője;Monique Roffey;Könyvmolyképző Kiadó Kft., 2023;37.05;0;0;magyar;238;puhatáblás, ragasztókötött;9789633739938;Könyv > Erotika > Irodalom
82;Testképek a társadalomban;Fehér Pálma Virág (Szerk.);L'Harmattan Kiadó, 2023;47.54;0;0;magyar;352;karton;9789634149880;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
82;Párhuzamok és kapcsolódási pontok a spanyol és a magyar politikai emigráció történetében 1849-1873;Semsey Viktória;Line Design Kft., 2023;41.29;5;14;magyar;194;karton;9789634800347;Könyv > Történelem > Magyar történelem > A Monarchia kora
82;Tudástér;H. Nagy Péter;NAP KIADÓ - DUNASZERDAHELY, 2022;62.46;5;14;magyar;152;papír / puha kötés;9788081041082;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
82;Óperenciák - Fejezetek a kortárs magyar gyermek- és ifjúsági irodalomból;Baka L. Patrik;NAP KIADÓ - DUNASZERDAHELY, 2022;45.53;0;0;magyar;164;papír / puha kötés;9788081041099;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
82;Nekem mondod? - Jaffás és Kofolás beszélgetései a magyar nyelvről;Hizsnyai Tóth Ildikó;NAP KIADÓ - DUNASZERDAHELY, 2022;74.10;5;14;magyar;304;puhatáblás, ragasztókötött;9788081041068;Könyv > Társadalomtudomány > Nyelvészet
82;Ez csak a hidegfront;Bodnár Gyula;NAP KIADÓ - DUNASZERDAHELY, 2022;41.29;0;0;magyar;156;papír / puha kötés;9788081041112;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
82;A természetes gyógymód törvényei;Dr. Kleinschrod Ferenc;BELSŐ EGÉSZSÉG KIADÓ, 2023;24.36;0;0;magyar;27;puhatáblás, ragasztókötött;9786155144509;Könyv > Életmód, egészség > Egészséges életmód
82;Humánszakértők - Altruizmus, együttérzés és empátia a munkahelyen;Michael Jenkins;Pallas Athéné Könyvkiadó Kft., 2023;53.99;5;14;magyar;243;füles, kartonált;9789635731824;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Menedzsment, vezetési stratégiák
82;Határtalan magyar irodalom III. - Az identitás kánonjai;null;Magyar Napló Kiadó, 2023;40.24;5;14;magyar;364;cérnafűzött, keménytáblás;9786156419200;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Tanulmányok, műelemzések > Egyéb
82;A kolozsvári sétatér - Szőcs Géza költeményei Szilágyi Enikő előadásában;Szőcs Géza;Fekete Sas Kiadó, 2023;47.65;5;14;magyar;63;kemény kötés;9786156168580;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > 20. század
82;A memoár;Paris Hilton;TRUBADÚR KÖNYVEK KIADÓ KFT, 2023;61.30;0;0;magyar;360;cérnafűzött, keménytáblás;9786156490827;Könyv > Irodalom > Riportkönyv, tényirodalom
82;Mozaikvándorok és a Varázslatos Utazás;Gréger Csaba;Marysol könyvkiadó, 2023;52.83;5;14;magyar;272;kemény kötés;9786156367273;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 6-10 éveseknek > Kortárs mesék
82;Mielőtt elveszíted - Számolj le a szexmítoszokkal;Sophia Smith Galer;Open Books, 2023;52.93;5;14;magyar;289;füles, kartonált;9789635721818;Könyv > Életmód, egészség > Szexológia
82;A lélek sóhaja - Chiara Lubich az imádságról;Chiara Lubich;Új Város Alapítvány, 2023;41.29;0;0;magyar;197;füles, kartonált;9786158184373;Könyv > Vallás > Kereszténység
82;A Csókamester;J.S. Meresmaa;Főnix Könyvműhely, 2023;31.56;5;14;magyar;151;kartonált ragasztókötés visszahajló füllel;9786155999512;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 14 éves kor felett > Kortárs
82;A harmadik;Holden Rose;Főnix Könyvműhely, 2023;31.56;0;0;magyar;133;kartonált ragasztókötés visszahajló füllel;9786155999529;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 7-10 éveseknek > Kortárs
82;A csodás csipkebokor;Ircsik Vilmos;Magyar Napló Kiadó, 2023;33.89;5;14;magyar;97;füles, kartonált;9786155641626;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
82;Ankisza - A szkíta hercegnő;Florans Matias;Gyémántfelhő Kiadó, 2023;44.37;5;14;magyar;211;puhatáblás, ragasztókötött;9786156509055;Könyv > Irodalom > Szórakoztató irodalom > Kalandregény
82;"""Vadházasság"" Pesten - válás Budán - Egy budai orvos mozaikcsaládjának története a 19-20. században";Nagy Sándor;Budapest Főváros Levéltára, 2023;38.01;5;14;magyar;390;keménytábla, védőborító;9786155635212;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
82;"""Zsidókérdés"" a Délvidéken 1941-1944";Margittai Linda;KRONOSZ KÖNYVKIADÓ Kft., 2023;52.41;5;14;magyar;499;kartonált ragasztókötés visszahajló füllel;9786156339829;Könyv > Történelem > Magyar történelem > Egyéb
82;Esték a körmönfonóban - Válogatott versek és drámai művek;Nyerges András;KRONOSZ KÖNYVKIADÓ Kft., 2023;40.24;0;0;magyar;383;kartonált ragasztókötés visszahajló füllel;9786156339980;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
83;A jövő újraindítása - Hogyan adjunk lendületet az immateriális gazdaságnak?;Stian Weslake;MCC Press Kft., 2023;52.41;5;14;magyar;275;füles, kartonált;9786156351937;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
83;A Varázslónő;Elena Honoria;Smaragd Kiadó, 2023;40.12;0;0;magyar;262;papír / puha kötés;9786156297242;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
83;A természet hangja;Vankó Krisztina;Publio Kiadó, 2022;80.36;5;14;magyar;714;karton;9789634438854;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
83;Barangolások a Medvesen - Mit adtak nekem a gyógynövények?;Balláné Tóth Ilona;Publio Kiadó, 2023;48.60;5;14;magyar;80;kemény kötés;9789634438618;Könyv > Szakkönyv > Orvosi > Gyógyszerészet
83;A gróf Degenfeld család története;Könyves Tóth Kálmán;Históriaantik Könyvesház, 2012;68.82;0;0;magyar;47;kemény kötés;2050000042911;Könyv > Történelem > Heraldika, családtörténet
83;A zsadányi és törekszentmiklósi Almásy grófok;Gróf Almásy Dénes;Nemzeti Örökség, 2023;47.65;0;0;magyar;147;puhatáblás, ragasztókötött;9786156385741;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
83;Malomvölgyi lovasudvar 3. - Tarts ki, Anna!;Sarah Bosse;Manó Könyvek, 2023;24.25;5;14;magyar;112;kemény kötés;9789635842995;Könyv > Gyermek- és ifjúsági > Mesekönyvek > 6-10 éveseknek > Kortárs mesék
83;Tízparancsolat 2. kiadás;Németh Krisztina;Danica Könyvkiadó, 2023;5.25;5;14;magyar;20;papír / puha kötés;9786155691133;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
83;Államosodási folyamatok a Kárpát-medencében a XX. században;Hajdú Zoltán;Typotex Kiadó, 2023;41.29;5;14;magyar;202;puhatáblás, ragasztókötött;9789634932093;Könyv > Történelem > Világtörténelem > Általános
83;Szemérmes alkotmánybíráskodás - A nemzetiségek védelme az Alkotmánybíróság gyakorlatában;Nagy Noémi;L'Harmattan Kiadó, 2022;31.66;5;14;magyar;139;puhatáblás, ragasztókötött;9789634149330;Könyv > Társadalomtudomány > Jog
83;Egy démon tárnái - Anubis árnyékában I.;Kovács Gábor;Smaragd Kiadó, 2023;42.24;0;0;magyar;280;papír / puha kötés;9786158162289;Könyv > Irodalom > Szórakoztató irodalom > Kalandregény
83;Karó, Nyíl, én és a többiek... 2.;Remeczki Imre;Publio Kiadó, 2023;29.54;0;0;magyar;302;puhatáblás, ragasztókötött;9789634438816;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 10-14 éveseknek > Kortárs
83;Szitakötő 2023/61. - A kíváncsi gyerekek folyóirata;null;Liget Műhely Alapítvány, 2023;10.01;5;14;magyar;46;puhatáblás, ragasztókötött;2050000089329;Könyv > Gyermek- és ifjúsági > Ifjúsági ism. terjesztő > Tudomány és természet
83;A nemszületett;Stian Skald;Underground Kiadó és Terjesztő Kft., 2023;27.43;5;14;magyar;180;puhatáblás, ragasztókötött;9789635743827;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
83;Bolygónk urai, a dinoszauruszok - Idővonallal és két kihajtható poszterrel;null;Móra Könyvkiadó, 2023;63.52;0;0;magyar;31;kemény kötés;9789636032623;Könyv > Gyermek- és ifjúsági > Ifjúsági ism. terjesztő > Állat- és növényvilág
83;Benéztem a Nap ablakán;Jaan Kaplinski;Magyar Napló Kiadó, 2023;33.89;0;0;magyar;167;cérnafűzött, keménytáblás;9786156419170;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Elbeszélések, novellák
83;Luna dala;Sue J. Hopeheart;NewLine Kiadó, 2022;44.47;5;14;magyar;568;puhatáblás, ragasztókötött;9786156454379;Könyv > Erotika > Irodalom
83;Név- és nyelvhasználat a magyar nyelvterület peremvidékén;Vörös Ferenc;Savaria University Press, 2023;31.56;0;0;magyar;338;papír / puha kötés;9786156489081;Könyv > Társadalomtudomány > Nyelvészet
83;A férfi, aki szerette a kutyákat;Leonardo Padura;Digi-Book Mo.Kiadó és Ker.Kft., 2023;58.13;5;14;magyar;560;kartonált ragasztókötés visszahajló füllel;9789635597529;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Egyéb
83;Miért szaglásznak a kutyák?;Dr. Nick Crumpton;HVG Könyvek kiadó, 2023;44.47;0;0;magyar;48;kemény kötés;9789635653539;Könyv > Gyermek- és ifjúsági > Ifjúsági ism. terjesztő > Tudomány és természet
83;Tiszteled-e Önmagadat?;Piroska Gyula;Seminar Consulting Kft., 2023;52.41;0;0;magyar;284;puhatáblás, ragasztókötött;9786158201926;Könyv > Szakkönyv > Pénz, befektetés, üzlet > Befektetés, vállalkozás
83;Artmagazin 140. - 2023/1. szám;null;Artmagazin Kft., 2023;20.97;5;14;magyar;80;karton;9771785306656;Könyv > Művészet > Kortárs művészet
83;A Londoni Szeánsz Társaság;Sarah Penner;Central Könyvek, 2023;50.72;0;0;magyar;366;füles, kartonált;9789636141950;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Egyéb
83;Világszirmok 8.;Somlay Gizella;Kráter Műhely Egyesület, 2022;31.76;0;0;magyar;152;füles, kartonált;9789632982830;Könyv > Hobbi, szabadidő > Utazás > Útleírások > Egyéb
83;A Hosszúélet-Ipar 1.0 - A legnagyobb és legkomplexebb iparág az emberiség történetében;Dmitry Kaminskiy;Pallas Athéné Könyvkiadó Kft., 2023;83.63;0;0;magyar;402;füles, kartonált;9789635730964;Könyv > Társadalomtudomány > Közgazdaság > Nemzetközi gazdaságtan
83;A lírai hang túloldalai - József Attila-olvasatok;Halász Hajnalka (szerk.);PRAE.HU.KFT, 2023;52.83;5;14;magyar;503;füles, kartonált;9786156199836;Könyv > Irodalom > Irodalomtörténet > Esszé
